# Copies and Copyright-Notice
#
#      RegulonDB is free for academic/noncommercial use
#
#      User is not entitled to change or erase data sets of the RegulonDB
#      database or to eliminate copyright notices from RegulonDB. Furthermore,
#      User is not entitled to expand RegulonDB or to integrate RegulonDB partly
#      or as a whole into other databank systems, without prior written consent
#      from CCG-UNAM.
#
#      Please check the license at http://regulondb.ccg.unam.mx/menu/download/full_version/terms_and_conditions.jsp
#
# Citation
#
#      Salgado, H. et al. (2013). "RegulonDB v8.0: Omics data sets, evolutionary conservation,
#      regulatory phrases, cross-validated gold standards and more".
#      Nucleic Acids Research. 2013 Jan 1;41(D1):D203-D213. Epub 2012 Nov 29.
#
#
# Contact
#
#      Person: RegulonDB Team
#      Web Page: http://regulondb.ccg.unam.mx/menu/about_regulondb/contact_us/index.jsp
#          (regulondb@ccg.unam.mx)
#
## Release: 8.6 Date: 4-11-2014
# ___________________________________________________________________________
#
# Columns:
#  (1) Sigma Factor name
#  (2) TUName (regulated)
#  (3) Regulatory effect of the TF on the regulated gene (+ activator, - repressor, +- dual, ? unknown)
#  (4) Evidence that supports the existence of the regulatory interaction
#
Sigma19	fecABCDE[fecAp]	+	[FP, HIPP, TIM, CV(FP/TIM)]
Sigma24	yidQ[yidQp]	+	[HIPP, TIM]
Sigma24	yieEF[yieEp]	+	[AIPP, TIM]
Sigma24	yieH[yieHp4]	+	[ICWHO]
Sigma24	yieK[yieKp2]	+	[ICWHO]
Sigma24	yihF[yihFp1]	+	[ICWHO]
Sigma24	yihF[yihFp4]	+	[ICWHO]
Sigma24	yihLM[yihLp2]	+	[ICWHO]
Sigma24	yihN[yihNp5]	+	[ICWHO]
Sigma24	yihQ[yihQp1]	+	[ICWHO]
Sigma24	yiiS-uspD[yiiSp]	+	[AIPP, TIM]
Sigma24	yijE[yijEp5]	+	[ICWHO]
Sigma24	yjcE[yjcEp7]	+	[ICWHO]
Sigma24	yjcE[yjcEp8]	+	[ICWHO]
Sigma24	yjfP[yjfPp5]	+	[ICWHO]
Sigma24	yjgZ[yjgZp1]	+	[ICWHO]
Sigma24	yjhBC[yjhBp7]	+	[ICWHO]
Sigma24	yjhG[yjhGp4]	+	[ICWHO]
Sigma24	yjiA[yjiAp7]	+	[ICWHO]
Sigma24	yjiJ[yjiJp4]	+	[ICWHO]
Sigma24	yjiK[yjiKp7]	+	[ICWHO]
Sigma24	yjiK[yjiKp9]	+	[ICWHO]
Sigma24	yjiY[yjiYp3]	+	[ICWHO]
Sigma24	yjjA[yjjAp1]	+	[ICWHO]
Sigma24	yjjL[yjjLp6]	+	[ICWHO]
Sigma24	yjjL[yjjLp7]	+	[ICWHO]
Sigma24	yjjL[yjjLp8]	+	[ICWHO]
Sigma24	yjjM[yjjMp4]	+	[ICWHO]
Sigma24	yjtD[yjtDp8]	+	[ICWHO]
Sigma24	ykfI[ykfIp7]	+	[ICWHO]
Sigma24	ykgJ[ykgJp2]	+	[ICWHO]
Sigma24	ykgL[ykgLp1]	+	[ICWHO]
Sigma24	ymdB-clsC[ymdBp4]	+	[ICWHO]
Sigma24	ymfI[ymfIp1]	+	[ICWHO]
Sigma24	ymfJ[ymfJp9]	+	[ICWHO]
Sigma24	ymgE[ymgEp6]	+	[ICWHO]
Sigma24	ymgF[ymgFp1]	+	[ICWHO]
Sigma24	yneE[yneEp5]	+	[ICWHO]
Sigma24	yneF[yneFp7]	+	[ICWHO]
Sigma24	ynfA[ynfAp7]	+	[ICWHO]
Sigma24	ynfD[ynfDp6]	+	[ICWHO]
Sigma24	ynfO-ydfO[ynfOp1]	+	[ICWHO]
Sigma24	yniA[yniAp1]	+	[ICWHO]
Sigma24	yniA[yniAp7]	+	[ICWHO]
Sigma24	yniD[yniDp6]	+	[ICWHO]
Sigma24	ynjI[ynjIp1]	+	[ICWHO]
Sigma24	yoaC[yoaCp1]	+	[ICWHO]
Sigma24	yoaH[yoaHp1]	+	[ICWHO]
Sigma24	yodB[yodBp16]	+	[ICWHO]
Sigma24	yohC[yohCp3]	+	[ICWHO]
Sigma24	yohC[yohCp4]	+	[ICWHO]
Sigma24	yohD[yohDp2]	+	[ICWHO]
Sigma24	ypdI[ypdIp1]	+	[ICWHO]
Sigma24	ypfM[ypfMp2]	+	[ICWHO]
Sigma24	ypjA[ypjAp8]	+	[ICWHO]
Sigma24	yqeF[yqeFp1]	+	[ICWHO]
Sigma24	yqeF[yqeFp8]	+	[ICWHO]
Sigma24	yqeF[yqeFp11]	+	[ICWHO]
Sigma24	yqeG[yqeGp1]	+	[ICWHO]
Sigma24	yqeIJ[yqeIp1]	+	[ICWHO]
Sigma24	yqeK[yqeKp12]	+	[ICWHO]
Sigma24	yqfA[yqfAp10]	+	[ICWHO]
Sigma24	yqgA[yqgAp1]	+	[ICWHO]
Sigma24	yqgA[yqgAp4]	+	[ICWHO]
Sigma24	yqgB[yqgBp1]	+	[ICWHO]
Sigma24	yqhC[yqhCp1]	+	[ICWHO]
Sigma24	yqiC[yqiCp1]	+	[ICWHO]
Sigma24	yqjA-mzrA[yqjAp2]	+	[HIPP, TIM]
Sigma24	yraH[yraHp4]	+	[ICWHO]
Sigma24	yraP[yraPp]	+	[HIPP, TIM]
Sigma24	yraP[yraPp2]	+	[AIPP, TIM]
Sigma24	yraR[yraRp1]	+	[ICWHO]
Sigma24	yrfF[yrfFp6]	+	[ICWHO]
Sigma24	yrhB[yrhBp9]	+	[ICWHO]
Sigma24	ysaB[ysaBp1]	+	[ICWHO]
Sigma24	ytfH[ytfHp6]	+	[ICWHO]
Sigma24	ytfJ[ytfJp]	+	[HIPP, TIM]
Sigma24	ytfQRT-yjfF[ytfQp6]	+	[ICWHO]
Sigma24,Sigma70	opgGH[mdoGp2]	+	[HIPP, IDA, TIM]
Sigma24,Sigma70	rpoE-rseABC[rpoEp2]	+	[HIPP, TIM]
Sigma24,Sigma70	sixA[sixAp]	+	[AIPP, IDA, TIM]
Sigma24,Sigma70	yfjPQ[yfjPp5]	+	[ICWHO]
Sigma24,Sigma70	yraH[yraHp6]	+	[ICWHO]
Sigma28	adhP[adhPp5]	+	[ICWHO]
Sigma28	aer[aerp]	+	[HIPP, TIM]
Sigma28	alx[alxp3]	+	[ICWHO]
Sigma28	ampG[ampGp6]	+	[ICWHO]
Sigma28	aspT[aspTp1]	+	[ICWHO]
Sigma28	caiE[caiEp3]	+	[ICWHO]
Sigma28	caiE[caiEp7]	+	[ICWHO]
Sigma28	chbG[chbGp5]	+	[ICWHO]
Sigma28	clpS[clpSp7]	+	[ICWHO]
Sigma28	cobC[cobCp6]	+	[ICWHO]
Sigma28	crfC-yjcZ[yjdAp2]	+	[HIPP]
Sigma28	crfC-yjcZ[yjdAp1]	+	[HIPP]
Sigma28	dcrB[dcrBp8]	+	[ICWHO]
Sigma28	dmlA[dmlAp4]	+	[ICWHO]
Sigma28	dxr[dxrp4]	+	[ICWHO]
Sigma28	eco[ecop7]	+	[ICWHO]
Sigma28	flgKL[flgKp]	+	[HIPP]
Sigma28	flgMN[flgMp]	+	[HIPP]
Sigma28	flhC[flhCp3]	+	[ICWHO]
Sigma28	fliAZY[fliAp2]	+	[HIPP, TIM]
Sigma28	fliC[fliCp]	+	[FP, HIPP]
Sigma28	fliDST[fliDp1]	+	[FP, HIPP]
Sigma28	fliE[fliEp]	+	[HIPP]
Sigma28	fliFGHIJK[fliFp]	+	[HIPP]
Sigma28	fliLMNOPQR[fliLp2]	+	[HIPP, TIM]
Sigma28	flxA[flxAp]	+	[AIPP, HIPP]
Sigma28	frvR[frvRp4]	+	[ICWHO]
Sigma28	fryA[fryAp6]	+	[ICWHO]
Sigma28	galM[galMp4]	+	[ICWHO]
Sigma28	ghrB[ghrBp2]	+	[ICWHO]
Sigma28	glcA[glcAp12]	+	[ICWHO]
Sigma28	glmS[glmSp2]	+	[ICWHO]
Sigma28	greB[greBp8]	+	[ICWHO]
Sigma28	hdfR[hdfRp6]	+	[ICWHO]
Sigma28	hemL[hemLp]	+	[TIM]
Sigma28	hemL[hemLp1]	+	[HIPP, IEP]
Sigma28	hemL[hemLp2]	+	[HIPP]
Sigma28	hslO[hslOp3]	+	[ICWHO]
Sigma28	hsrA[hsrAp6]	+	[ICWHO]
Sigma28	insH-4[insHp7]	+	[ICWHO]
Sigma28	insH-6[insHp4]	+	[ICWHO]
Sigma28	insL-1[insLp6]	+	[ICWHO]
Sigma28	insL-2[insLp5]	+	[ICWHO]
Sigma28	insL-3[insLp5]	+	[ICWHO]
Sigma28	ispF[ispFp2]	+	[ICWHO]
Sigma28	kgtP[kgtPp7]	+	[ICWHO]
Sigma28	lolB-ispE-prs[lolBp]	+	[HIPP]
Sigma28	lolCDE[lolCp6]	+	[ICWHO]
Sigma28	modABC[modAp1]	+	[AIPP, HIPP]
Sigma28	motAB-cheAW[motAp]	+	[HIPP]
Sigma28	nlpI[nlpIp2]	+	[ICWHO]
Sigma28	nudE[nudEp9]	+	[ICWHO]
Sigma28	nudJ[nudJp6]	+	[ICWHO]
Sigma28	oppABCDF[oppAp]	+	[AIPP, NTAS]
Sigma28	pbpC[pbpCp1]	+	[ICWHO]
Sigma28	pflDC[pflDp4]	+	[ICWHO]
Sigma28	pgpB[pgpBp8]	+	[ICWHO]
Sigma28	ppdAB-ygdB-ppdC-recC[ppdAp]	+	[HIPP]
Sigma28	ppk-ppx[ppkp5]	+	[ICWHO]
Sigma28	prc[prcp1]	+	[ICWHO]
Sigma28	purD[purDp1]	+	[ICWHO]
Sigma28	rclA[ykgCp8]	+	[ICWHO]
Sigma28	rcsC[rcsCp5]	+	[ICWHO]
Sigma28	rhtC[rhtCp2]	+	[ICWHO]
Sigma28	rluF[rluFp6]	+	[ICWHO]
Sigma28	rnk[rnkp7]	+	[ICWHO]
Sigma28	rsmD-yhhL[rsmDp11]	+	[ICWHO]
Sigma28	rsmI[rsmIp6]	+	[ICWHO]
Sigma28	rtcA[rtcAp6]	+	[ICWHO]
Sigma28	slyD[slyDp5]	+	[ICWHO]
Sigma28	tabA[tabAp5]	+	[ICWHO]
Sigma28	tar-tap-cheRBYZ[tarp]	+	[HIPP, TIM]
Sigma28	thrV-rrfF[rrfFp2]	+	[ICWHO]
Sigma28	tldD[tldDp7]	+	[ICWHO]
Sigma28	torT[torTp7]	+	[ICWHO]
Sigma28	trg[trgp1]	+	[HTTIM, HIPP]
Sigma28	trpA[trpAp8]	+	[ICWHO]
Sigma28	trpT[trpTp2]	+	[ICWHO]
Sigma28	tsr[tsrp]	+	[HIPP, TIM]
Sigma28	ubiEJB[ubiEp4]	+	[ICWHO]
Sigma28	ves[vesp]	+	[TIM]
Sigma28	wzzB[cldp10]	+	[ICWHO]
Sigma28	yagGH[yagGp9]	+	[ICWHO]
Sigma28	yaiI[yaiIp3]	+	[ICWHO]
Sigma28	ybaM[ybaMp3]	+	[ICWHO]
Sigma28	ybaN[ybaNp9]	+	[ICWHO]
Sigma28	ybaY[ybaYp3]	+	[ICWHO]
Sigma28	ybbJ[ybbJp1]	+	[ICWHO]
Sigma28	ybdJ[ybdJp5]	+	[ICWHO]
Sigma28	ybfA[ybfAp8]	+	[ICWHO, RS-EPT-CBR]
Sigma28	ybhN[ybhNp5]	+	[ICWHO]
Sigma28	ybiW[ybiWp4]	+	[ICWHO]
Sigma28	ybiX[ybiXp2]	+	[ICWHO]
Sigma28	ycaI-msbA-lpxK-ycaQ[ycaIp8]	+	[ICWHO]
Sigma28	yceI[yceIp5]	+	[ICWHO]
Sigma28	ycfD[ycfDp5]	+	[ICWHO]
Sigma28	ycgR[ycgRp]	+	[AIPP, HIPP]
Sigma28	ydcF[ydcFp4]	+	[ICWHO]
Sigma28	yecF[yecFp]	+	[HIPP]
Sigma28	yecH[yecHp5]	+	[ICWHO]
Sigma28	yecJ[yecJp4]	+	[ICWHO]
Sigma28	yedV[yedVp6]	+	[ICWHO]
Sigma28	yeiR-lpxT[yeiRp3]	+	[ICWHO]
Sigma28	yfaD-ypaA[yfaDp5]	+	[ICWHO]
Sigma28	yfdPQ[yfdPp9]	+	[ICWHO]
Sigma28	yfeX[yfeXp5]	+	[ICWHO]
Sigma28	yfeZ[yfeZp3]	+	[ICWHO]
Sigma28	yfiRN[yfiRp8]	+	[ICWHO]
Sigma28	ygbK[ygbKp]	+	[HIPP]
Sigma28	ygdG[ygdGp2]	+	[ICWHO]
Sigma28	ygdR[ygdRp5]	+	[ICWHO]
Sigma28	yggL[yggLp3]	+	[ICWHO]
Sigma28	ygjQ[ygjQp6]	+	[ICWHO]
Sigma28	yhcF[yhcFp5]	+	[ICWHO]
Sigma28	yhcM[yhcMp4]	+	[ICWHO]
Sigma28	yhiL[yhiLp]	+	[HIPP]
Sigma28	yhiM[yhiMp10]	+	[ICWHO]
Sigma28	yhjH[yhjHp]	+	[AIPP, HIPP]
Sigma28	yifB[yifBp9]	+	[ICWHO]
Sigma28	yihO[yihOp3]	+	[ICWHO]
Sigma28	yjaA[yjaAp4]	+	[ICWHO]
Sigma28	yjaH[yjaHp1]	+	[ICWHO]
Sigma28	yjcO[yjcOp3]	+	[ICWHO]
Sigma28	yjcS[yjcSp]	+	[HIPP]
Sigma28	yjdL[yjdLp4]	+	[ICWHO]
Sigma28	yjgA[yjgAp5]	+	[ICWHO]
Sigma28	yjgA[yjgAp9]	+	[ICWHO]
Sigma28	yjgA[yjgAp11]	+	[ICWHO]
Sigma28	yjhU[yjhUp8]	+	[ICWHO]
Sigma28	ykfBF-yafX-ykfGH-yafW-ykfI[ykfBp1]	+	[HIPP]
Sigma28	ykfBF-yafX-ykfGH-yafW-ykfI[ykfBp2]	+	[HIPP]
Sigma28	ymdA[ymdAp9]	+	[ICWHO]
Sigma28	ymgE[ymgEp7]	+	[ICWHO]
Sigma28	yncD[yncDp11]	+	[ICWHO]
Sigma28	ynjF[ynjFp6]	+	[ICWHO]
Sigma28	ynjH[ynjHp]	+	[AIPP, HIPP]
Sigma28	ynjH[ynjHp2]	+	[HIPP]
Sigma28	yoaC[yoaCp7]	+	[ICWHO]
Sigma28	yodB[yodBp14]	+	[ICWHO]
Sigma28	yphB[yphBp2]	+	[ICWHO]
Sigma28	yqeIJ[yqeIp8]	+	[ICWHO]
Sigma28	yraQ[yraQp4]	+	[ICWHO]
Sigma28	yrfF[yrfFp12]	+	[ICWHO]
Sigma28	ytfI[ytfIp11]	+	[ICWHO]
Sigma28,Sigma32	mpaA[mpaAp4]	+	[ICWHO]
Sigma28,Sigma32	pyrE[pyrEp4]	+	[ICWHO]
Sigma28,Sigma70	srmB[srmBp4]	+	[ICWHO]
Sigma32	aaeB[aaeBp7]	+	[ICWHO]
Sigma32	ackA[ackAp]	+	[AIPP]
Sigma32	adiC[adiCp7]	+	[ICWHO]
Sigma32	ahr[yjgBp8]	+	[ICWHO]
Sigma32	ahr[yjgBp9]	+	[ICWHO]
Sigma32	alaA[alaAp9]	+	[ICWHO]
Sigma32	alsE[alsEp3]	+	[ICWHO]
Sigma32	alsK[alsKp1]	+	[ICWHO]
Sigma32	ampG[ampGp4]	+	[ICWHO]
Sigma32	araH[araHp7]	+	[ICWHO]
Sigma32	azoR[azoRp8]	+	[ICWHO]
Sigma32	betA[betAp5]	+	[ICWHO]
Sigma32	bssS[bssSp1]	+	[AIPP, IDA, IEP]
Sigma32	bssS[bssSp2]	+	[AIPP, IDA, IEP, TIM]
Sigma32	caiE[caiEp5]	+	[ICWHO]
Sigma32	cas2[ygbFp]	+	[AIPP, TIM]
Sigma32	casDE12[casDp]	+	[IDA, IEP]
Sigma32	cbrA[cbrAp6]	+	[ICWHO]
Sigma32	cheW[cheWp5]	+	[ICWHO]
Sigma32	clpPX[clpPp3]	+	[IDA, IEP, RS-EPT-CBR, TIM]
Sigma32	cra[fruRp8]	+	[ICWHO]
Sigma32	creABC[creAp2]	+	[HIPP, TIM]
Sigma32	csiR[csiRp5]	+	[ICWHO]
Sigma32	cspH[cspHp8]	+	[ICWHO]
Sigma32	cspH[cspHp12]	+	[ICWHO]
Sigma32	cydX-ybgE[ybgEp4]	+	[ICWHO]
Sigma32	cysC[cysCp3]	+	[ICWHO]
Sigma32	dcp[dcpp3]	+	[ICWHO]
Sigma32	dcrB[dcrBp6]	+	[ICWHO]
Sigma32	dedA[dedAp2]	+	[ICWHO]
Sigma32	dedD[dedDp2]	+	[ICWHO]
Sigma32	dnaK-tpke11-dnaJ[dnaKp1]	+	[HIPP, IDA, IEP, RS-EPT-CBR, TIM]
Sigma32	dnaK-tpke11-dnaJ[dnaKp2]	+	[HIPP, IDA, IEP, TIM]
Sigma32	dnaK-tpke11-dnaJ[dnaKp3]	+	[HIPP, IDA, IEP, TIM]
Sigma32	dosP[dosPp3]	+	[ICWHO]
Sigma32	dusA[dusAp9]	+	[ICWHO]
Sigma32	entD[entDp1]	+	[ICWHO]
Sigma32	exuR[exuRp]	+	[AIPP]
Sigma32	fecE[fecEp3]	+	[ICWHO]
Sigma32	fecE[fecEp4]	+	[ICWHO]
Sigma32	frlABCDR[frlAp5]	+	[ICWHO]
Sigma32	frlABCDR[frlAp17]	+	[ICWHO]
Sigma32	fsaA[fsaAp6]	+	[ICWHO]
Sigma32	fsr[fsrp8]	+	[ICWHO]
Sigma32	fsr[fsrp9]	+	[ICWHO]
Sigma32	ftsP[ftsPp2]	+	[ICWHO]
Sigma32	fxsA[fxsAp]	+	[AIPP, HIPP, IDA, IEP, TIM]
Sigma32	gapA-yeaD[gapAp2]	+	[AIPP, HIPP, IDA, TIM]
Sigma32	ghxP[yjcDp7]	+	[ICWHO]
Sigma32	gldA[gldAp4]	+	[ICWHO]
Sigma32	glgP[glgPp1]	+	[ICWHO]
Sigma32	glnE[glnEp5]	+	[ICWHO]
Sigma32	gntU[gntUp2]	+	[ICWHO]
Sigma32	greB[greBp7]	+	[ICWHO]
Sigma32	grpE[grpEp]	+	[AIPP, HIPP, IDA, IEP, RS-EPT-CBR, TIM]
Sigma32	hcaT[hcaTp6]	+	[ICWHO]
Sigma32	hcaT[hcaTp7]	+	[ICWHO]
Sigma32	hfq-hflXKC[hfqp1]	+	[HIPP, IDA, IEP, TIM]
Sigma32	holC-valS[holCp]	+	[AIPP, IDA, IEP, TIM]
Sigma32	hscC[hscCp7]	+	[ICWHO]
Sigma32	hslRO[hslRp]	+	[AIPP, TIM]
Sigma32	hslVU[hslVp]	+	[AIPP, HIPP, IDA, IEP, TIM]
Sigma32	hspQ[hspQp]	+	[IDA, IEP]
Sigma32	htgA[htgAp1]	+	[HIPP, TIM]
Sigma32	htpG[htpGp1]	+	[AIPP, HIPP, IDA, IEP, TIM]
Sigma32	htpG[htpGp2]	+	[AIPP, HIPP, IDA, IEP, TIM]
Sigma32	htpX[htpXp]	+	[AIPP, HIPP, IDA, IEP, RS-EPT-CBR, TIM]
Sigma32	iap[iapp7]	+	[ICWHO]
Sigma32	ibpAB[ibpAp]	+	[AIPP, HIPP, IDA, IEP, TIM]
Sigma32	idi[idip10]	+	[ICWHO]
Sigma32	ileS-lspA-fkpB-ispH[ileSp3]	+	[AIPP, RS-EPT-CBR, TIM]
Sigma32	insEF-2F-2[insFp5]	+	[ICWHO]
Sigma32	insEF-4F-4[insFp5]	+	[ICWHO]
Sigma32	insH-5[insHp3]	+	[ICWHO]
Sigma32	ivy[ivyp5]	+	[ICWHO]
Sigma32	kefFC[kefFp2]	+	[ICWHO]
Sigma32	ldhA[ldhAp]	+	[AIPP, IDA, IEP]
Sigma32	ligB[ligBp4]	+	[ICWHO]
Sigma32	lplA[lplAp2]	+	[ICWHO]
Sigma32	lplT[lplTp3]	+	[ICWHO]
Sigma32	macB[macBp1]	+	[AIPP]
Sigma32	macB[macBp2]	+	[AIPP]
Sigma32	maeA[maeAp4]	+	[ICWHO]
Sigma32	mcbR[mcbRp3]	+	[ICWHO]
Sigma32	metA[metAp1]	+	[RS-EPT-CBR, TIM]
Sigma32	mglC[mglCp5]	+	[ICWHO]
Sigma32	mhpT[mhpTp]	+	[AIPP]
Sigma32	miaA-hfq-hflXKC[miaAp2]	+	[HIPP, IDA, IEP, TIM]
Sigma32	mlrA[mlrAp9]	+	[ICWHO]
Sigma32	mmuPM[mmuPp6]	+	[ICWHO]
Sigma32	mngAB[mngAp]	+	[HIPP, IC]
Sigma32	mppA[mppAp4]	+	[ICWHO]
Sigma32	msrB[msrBp5]	+	[ICWHO]
Sigma32	mutL-miaA-hfq-hflXKC[mutLp2]	+	[HIPP, IDA, IEP, TIM]
Sigma32	mutM[mutMp]	+	[AIPP, TIM]
Sigma32	mutM[mutMp2]	+	[AIPP]
Sigma32	narP[narPp]	+	[AIPP, IDA, IEP, TIM]
Sigma32	nfuA[nfuAp2]	+	[AIPP, RS-EPT-CBR, TIM]
Sigma32	opgD[opgDp8]	+	[ICWHO]
Sigma32	opgE[ybiPp5]	+	[ICWHO]
Sigma32	osmF-yehYXW[osmFp2]	+	[IDA, IEP]
Sigma32	pabC-yceG-tmk-holB-ycfH[pabCp8]	+	[ICWHO]
Sigma32	pbpC[pbpCp2]	+	[ICWHO]
Sigma32	pflDC[pflDp2]	+	[ICWHO]
Sigma32	pgl[pglp2]	+	[ICWHO]
Sigma32	pgpC-tadA[pgpCp]	+	[AIPP]
Sigma32	pgrR[ycjZp7]	+	[ICWHO]
Sigma32	phoPQ[phoPp3]	+	[AIPP, IDA, IEP, TIM]
Sigma32	pldB-yigL[pldBp6]	+	[ICWHO]
Sigma32	pncC[pncCp]	+	[HIPP, TIM]
Sigma32	pntB[pntBp6]	+	[ICWHO]
Sigma32	pphA[pphAp]	+	[AIPP, TIM]
Sigma32	ppiD[ppiDp1]	+	[HIPP, TIM]
Sigma32	prfC[prfCp2]	+	[ICWHO]
Sigma32	prlC-rsmJ[prlCp]	+	[AIPP, IDA, IEP, RS-EPT-CBR]
Sigma32	proBA[proBp11]	+	[ICWHO]
Sigma32	purT[purTp5]	+	[ICWHO]
Sigma32	raiA[raiAp]	+	[IDA, IEP]
Sigma32	rarD[rarDp4]	+	[ICWHO]
Sigma32	rarD[rarDp5]	+	[ICWHO]
Sigma32	rdgB-yggW[rdgBp]	+	[AIPP, TIM]
Sigma32	rfaD-waaFCL[rfaDp3]	+	[TIM]
Sigma32	rfbX[rfbXp5]	+	[ICWHO]
Sigma32	rhsC-ybfB[rhsCp3]	+	[ICWHO]
Sigma32	ribE-nusB-thiL-pgpA[ribEp]	+	[AIPP, RS-EPT-CBR, TIM]
Sigma32	rlmE-ftsH[rlmEp2]	+	[AIPP, HIPP, IDA, IEP, TIM]
Sigma32	rlpA[rlpAp5]	+	[ICWHO]
Sigma32	rnlA[rnlAp]	+	[AIPP, IDA]
Sigma32	rpmE[rpmEp]	+	[HTTIM, IDA, IEP]
Sigma32	rpoD[rpoDp3]	+	[HIPP, IDA, IEP, IMP, TIM]
Sigma32	rsmB[rsmBp4]	+	[ICWHO]
Sigma32	rsmI[rsmIp8]	+	[ICWHO]
Sigma32	rsuA[rsuAp3]	+	[ICWHO]
Sigma32	ruvB[ruvBp1]	+	[ICWHO]
Sigma32	ruvB[ruvBp4]	+	[ICWHO]
Sigma32	ryfA[ryfAp11]	+	[ICWHO]
Sigma32	sanA-yeiS[sanAp3]	+	[ICWHO]
Sigma32	sdaA[sdaAp]	+	[HIPP, IDA, IEP, TIM]
Sigma32	slt[sltp7]	+	[ICWHO]
Sigma32	slyX[slyXp4]	+	[ICWHO]
Sigma32	smrB[smrBp4]	+	[ICWHO]
Sigma32	syd[sydp2]	+	[ICWHO]
Sigma32	tfaQ[tfaQp6]	+	[ICWHO]
Sigma32	tldD[tldDp6]	+	[ICWHO]
Sigma32	tolB-pal-ybgF[tolBp3]	+	[ICWHO]
Sigma32	topA[topAp1]	+	[AIPP, HIPP, IMP, TIM]
Sigma32	trmA[trmAp]	+	[HIPP, TIM]
Sigma32	trpA[trpAp7]	+	[ICWHO]
Sigma32	tusB[tusBp7]	+	[ICWHO]
Sigma32	wbbH[rfcp7]	+	[ICWHO]
Sigma32	wzzB[cldp7]	+	[ICWHO]
Sigma32	yaaW[yaaWp3]	+	[ICWHO]
Sigma32	yadD[yadDp4]	+	[ICWHO]
Sigma32	yadD[yadDp5]	+	[ICWHO]
Sigma32	yafC[yafCp6]	+	[ICWHO]
Sigma32	yafDE[yafDp]	+	[AIPP, IDA, IEP, TIM]
Sigma32	yafU[yafUp]	+	[IDA, IEP]
Sigma32	yagGH[yagGp8]	+	[ICWHO]
Sigma32	yagN[yagNp4]	+	[ICWHO]
Sigma32	yahN[yahNp5]	+	[ICWHO]
Sigma32	yahN[yahNp6]	+	[ICWHO]
Sigma32	yaiO[yaiOp5]	+	[ICWHO]
Sigma32	yaiS[yaiSp9]	+	[ICWHO]
Sigma32	yajD[yajDp6]	+	[ICWHO]
Sigma32	yajL[yajLp2]	+	[ICWHO]
Sigma32	ybbN[ybbNp1]	+	[AIPP, IDA, IEP]
Sigma32	ybbN[ybbNp2]	+	[AIPP]
Sigma32	ybcJ[ybcJp5]	+	[ICWHO]
Sigma32	ybcN-ninE-ybcO-rusA-ylcG[ybcNp6]	+	[ICWHO]
Sigma32	ybcQ[quuDp3]	+	[ICWHO]
Sigma32	ybdJ[ybdJp3]	+	[ICWHO]
Sigma32	ybeF[ybeFp6]	+	[ICWHO]
Sigma32	ybeQ[ybeQp10]	+	[ICWHO]
Sigma32	ybeU-djlC[ybeUp5]	+	[ICWHO]
Sigma32	ybeZYX-lnt[ybeZp]	+	[AIPP, IDA, IEP, RS-EPT-CBR, TIM]
Sigma32	ybfE[ybfEp]	+	[AIPP]
Sigma32	ybgC-tolQRA[ybgCp6]	+	[ICWHO]
Sigma32	ybgS[ybgSp8]	+	[ICWHO]
Sigma32	ybiA[ybiAp6]	+	[ICWHO]
Sigma32	ybjE[ybjEp5]	+	[ICWHO]
Sigma32	ycaI-msbA-lpxK-ycaQ[ycaIp6]	+	[ICWHO]
Sigma32	ycaK[ycaKp4]	+	[ICWHO]
Sigma32	yccE[yccEp]	+	[IDA, IEP]
Sigma32	yccS[yccSp3]	+	[ICWHO]
Sigma32	ycdU[ycdUp11]	+	[ICWHO]
Sigma32	yceF[yceFp8]	+	[ICWHO]
Sigma32	ycfZ[ycfZp5]	+	[ICWHO]
Sigma32	ycfZ[ycfZp6]	+	[ICWHO]
Sigma32	yciA[yciAp8]	+	[ICWHO]
Sigma32	yciE[yciEp7]	+	[ICWHO]
Sigma32	yciN[yciNp8]	+	[ICWHO]
Sigma32	ycjXF-tyrR[ycjXp]	+	[AIPP, IDA, IEP, TIM]
Sigma32	ycjY[ycjYp6]	+	[ICWHO]
Sigma32	ycjY-ymjDC-mpaA[ycjYp6]	+	[ICWHO]
Sigma32	ydaSTUVW-rzpR[ydaSp3]	+	[ICWHO]
Sigma32	ydcX[ydcXp9]	+	[ICWHO]
Sigma32	yddE[yddEp5]	+	[ICWHO]
Sigma32	ydeO[ydeOp]	+	[IDA, IEP]
Sigma32	ydfABC[ydfAp6]	+	[ICWHO]
Sigma32	ydgD[ydgDp4]	+	[ICWHO]
Sigma32	ydgD[ydgDp7]	+	[ICWHO]
Sigma32	ydgH[ydgHp5]	+	[ICWHO]
Sigma32	ydhQ[ydhQp]	+	[AIPP, IDA, IEP, TIM]
Sigma32	ydiH[ydiHp2]	+	[ICWHO]
Sigma32	ydjXYZ-ynjABCD[ydjXp5]	+	[ICWHO]
Sigma32	yeaQ[yeaQp3]	+	[ICWHO]
Sigma32	yecC[yecCp3]	+	[ICWHO]
Sigma32	yedEF[yedEp8]	+	[ICWHO]
Sigma32	yedYZ[yedYp4]	+	[ICWHO]
Sigma32	yeeJ[yeeJp8]	+	[ICWHO]
Sigma32	yegS[yegSp5]	+	[ICWHO]
Sigma32	yehR[yehRp]	+	[IDA, IEP]
Sigma32	yeiE[yeiEp5]	+	[ICWHO]
